MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/06/03 10:58:35.431),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,ACUA User Study,399,2.87842,750038190196,-0.00537,0.08430,2.68408,0.19434,15,1,-0.02276,0.09413,1,0.52031,0.52222,0, ,0,,0.30213,0.47350,16.36218,1.03748,1,0.55550,0.46422,15.37832,1.03748,1,0,0.00000,10,3.51058,1,3.65298,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,42.33218,195.46239,0,
0,ACUA User Study,422,3.06104,750040017342,-0.00131,0.06936,2.88477,0.17627,16,1,-0.27961,-0.51938,0,0.52135,0.52315,0, ,0,,0.30180,0.48004,14.81146,1.00623,0,0.55443,0.46912,13.19563,1.00623,0,0,0.00000,10,3.83378,0,4.05057,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,17.91953,64.21398,0,
0,ACUA User Study,481,3.52148,750044619940,0.47016,0.47747,3.32031,0.20117,17,1,0.39902,0.34013,1,0.52135,0.52315,0, ,0,,0.29520,0.48634,17.91400,1.06404,1,0.55412,0.47281,17.33433,1.06404,1,0,0.00000,11,3.76556,1,3.47188,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1006.82471,334.03824,0,
0,ACUA User Study,514,3.74219,750046830543,0.41786,0.39547,3.56836,0.17383,18,1,0.45463,0.50117,1,0.52135,0.52315,0, ,0,,0.27405,0.48573,17.97896,0.92220,1,0.54553,0.47134,16.67690,0.92220,1,0,0.00000,11,3.43960,1,3.20272,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,133.88895,138.58994,0,
0,ACUA User Study,565,4.09082,750050314188,0.43412,0.44185,3.74902,0.34180,19,1,0.50843,0.54592,1,0.52135,0.52315,0, ,0,,0.25305,0.49558,19.32321,0.85129,1,0.54097,0.48403,16.25901,0.85129,1,0,0.00000,11,3.35461,1,3.34116,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,59.02274,301.93350,0,
0,ACUA User Study,605,4.35938,750053001058,0.54862,0.50706,4.11768,0.24170,20,1,0.38904,0.53927,1,0.52135,0.52315,0, ,0,,0.24576,0.50527,19.31763,0.88024,1,0.52878,0.48928,16.98138,0.87465,1,0,0.00000,10,4.48118,1,4.34678,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,230.84529,342.23688,0,
0,ACUA User Study,646,4.63330,750055739936,0.39610,1.28622,4.54639,0.08691,21,1,-0.08895,0.85672,1,0.52135,0.52315,0, ,0,,0.13798,0.51227,19.16515,0.97696,1,0.39397,0.47814,19.18941,1.11619,1,0,0.00000,10,4.19327,1,4.03881,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,890.99060,250.81216,0,
0,ACUA User Study,677,4.84766,750057883352,0.45050,0.55053,4.82715,0.02051,22,1,0.45517,0.57440,1,0.52135,0.52315,0, ,0,,0.11362,0.51401,18.86870,1.26578,1,0.36497,0.47333,18.73246,1.25410,1,0,0.00000,10,4.38837,1,4.17866,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,801.38092,82.51105,0,
0,ACUA User Study,709,5.07520,750060160442,-0.06904,1.67506,5.02930,0.04590,23,1,0.84300,1.05796,1,0.52135,0.52315,0, ,0,,0.10538,0.51696,18.95634,1.27690,1,0.35568,0.47219,18.65483,1.27690,1,0,0.00000,10,4.39551,1,4.18530,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1571.63342,230.60222,0,
0,ACUA User Study,734,5.24512,750061860505,-0.27742,1.63906,5.12500,0.12012,24,1,0.08350,0.16257,1,0.52135,0.52315,0, ,0,,0.11130,0.51316,19.24960,1.26040,1,0.36231,0.46745,19.24396,1.23510,1,0,0.00000,10,4.39373,1,4.19407,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,401.97433,174.44951,0,
0,ACUA User Study,752,5.37061,750063115195,-0.21513,1.77975,5.30957,0.06104,25,1,-0.18230,1.77594,1,0.52135,0.52315,0, ,0,,0.11531,0.51300,19.32253,1.19682,1,0.36669,0.46741,19.43925,1.20850,1,0,0.00000,10,4.42931,1,4.25930,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,193.36685,308.20648,0,
0,ACUA User Study,777,5.54150,750064822953,-0.28614,0.71907,5.51758,0.02393,26,1,-0.36558,0.67283,1,0.52135,0.52315,0, ,0,,0.12315,0.50774,20.02154,1.10665,1,0.37451,0.46131,19.65164,1.10665,1,0,0.00000,10,4.50300,1,4.36879,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1153.61926,96.78729,0,
0,ACUA User Study,805,5.72510,750066659041,-0.33117,0.68221,5.54639,0.17871,27,1,-0.07695,0.82636,1,0.52135,0.52315,0, ,0,,0.12272,0.50542,20.09161,1.10665,1,0.37360,0.45797,19.78963,1.10665,1,0,0.00000,10,4.47898,1,4.35795,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,95.18223,155.27660,0,
0,ACUA User Study,820,5.82568,750067662825,-0.35695,0.66395,5.73193,0.09375,28,1,-0.38445,0.62360,1,0.52135,0.52315,0, ,0,,0.12285,0.50450,19.23388,1.10665,1,0.37309,0.45617,19.57285,1.10665,1,0,0.00000,10,4.43074,1,4.25512,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,53.28160,158.27678,0,
0,ACUA User Study,835,5.92627,750068667639,-0.31341,0.69145,5.83252,0.09375,29,1,-0.32327,0.70573,1,0.52135,0.52315,0, ,0,,0.12430,0.50393,19.17891,1.10665,1,0.37429,0.45561,18.99461,1.10665,1,0,0.00000,10,4.23264,1,4.08649,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,88.71590,340.44110,0,
0,ACUA User Study,848,6.01367,750069542987,-0.09151,0.78026,5.93359,0.08008,30,1,0.57388,1.00027,1,0.52135,0.52315,0, ,0,,0.13398,0.50230,19.74070,0.70370,1,0.38465,0.45475,18.57411,0.67387,1,0,0.00000,10,4.54643,1,4.63900,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,436.71112,347.31271,0,
0,ACUA User Study,894,6.32129,750072618099,0.51733,0.67644,6.06006,0.26123,31,1,0.54853,0.58614,1,0.52135,0.52315,0, ,0,,0.20792,0.48253,20.59483,0.95033,1,0.47578,0.44565,19.11768,0.95033,1,0,0.00000,10,3.82751,1,3.77866,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1174.33789,5.47894,0,
0,ACUA User Study,942,6.65625,750075967450,0.54479,0.60597,6.32764,0.32861,32,1,0.55255,0.71833,1,0.52135,0.52315,0, ,0,,0.21145,0.47446,18.61090,0.92220,1,0.47681,0.44017,15.53608,0.92220,1,0,0.00000,10,3.53082,1,3.33849,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,92.58565,55.28784,0,
0,ACUA User Study,946,6.67627,750076169685,0.55201,0.70613,6.66113,0.01514,33,1,0.55600,0.75480,1,0.52135,0.52315,0, ,0,,0.20825,0.47626,16.24308,0.97845,1,0.47358,0.44061,12.50275,0.97845,1,0,0.00000,10,3.56882,1,3.16394,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,109.05741,277.30267,0,
0,ACUA User Study,1071,7.81738,750087581826,0.44596,1.49533,7.70117,0.11621,34,1,0.35912,1.79750,0,0.52135,0.52315,0, ,0,,0.27295,0.53866,10.99514,1.03748,0,0.52107,0.50583,9.68055,1.03748,0,0,0.00000,11,3.29521,0,3.00125,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,876.31964,256.56433,0,
